ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,r120,r252,volatility60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate
JNJ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,221.49,299.0115,177.192,High,0.8951099820074627,221.49,222.03,220.0,207.62040000000002,178.19645,4.094350000000001,1794363109.5325,0.8153981712033608,0.3060719269028125,0.012942467758163323,0.06598325151602658,0.18488204140587383,0.29496024321796077,0.5104337152209495,0.1677894586621389,Healthcare,,-0.5374449339207048,92149000000.0,0.6956195557037469,0.020231479988282897,18679000000.0,0.20270431583630857,0.0350033408653194,27564000000.0,0.8337652828752874,5.790999111091819,16.975332213323238,0.75057,True,
NEM,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,125.92,169.99200000000002,100.736,High,0.8737933178627406,125.92,129.2499,125.69,100.3292,75.4684175,3.9135357142857154,979161144.4434999,1.528062162742279,2.5763269449338027,0.10339992989835256,0.20232980043922466,0.5870935215528106,0.9247936410883522,2.001668653158522,0.40029610616758177,Basic Materials,,0.34677419354838707,21503000000.0,0.5304127443881246,0.055949261002119055,6122000000.0,0.2847044598428126,0.0442607195058839,12000000.0,0.000979671815062372,6.432440841929033,11.293066874582111,0.80513,True,
NYT,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,72.85,98.3475,58.28,High,0.8620047698397603,72.85,72.86,72.115,67.9684,58.773999999999994,1.1325000000000003,95048377.4315,0.9122083847617519,0.013724951962675152,0.019023639669883963,0.025911843402337542,0.2687216997561823,0.3553488372093023,0.3616822429906541,0.19568145610198318,Communication Services,,-0.3333333333333333,2749233000.0,0.5019056221203417,-0.0029676539224100518,536521000.0,0.19515297539350066,0.045232708073441624,-212084000.0,-0.42461043728188075,4.314421658695353,23.74744525799971,0.99176,True,
MNST,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,81.16,109.566,64.928,High,0.8509053482415182,81.16,83.24,81.075,75.685,66.381275,1.7365857142857126,404111849.974,1.154713781421755,2.4987986544930303,0.0382499680184214,0.0483079307672436,0.17080207732256203,0.3448218724109362,0.686967366451881,0.22847076722814078,Consumer Defensive,,0.3947368421052632,7975331000.0,0.5573093008680835,-0.0011600389059212013,1944515000.0,0.24381621276910012,0.02452252829293132,-2093880000.0,-0.8417002435606868,9.942539768192693,31.875111860092353,0.70584,True,
INCY,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,102.58,138.483,82.06400000000001,High,0.8401794139869452,102.58,103.42,101.1,102.1834,82.464175,4.082921428571431,205726736.4585,0.7294607118484475,8.647252649389978,-0.03417757273326427,0.02130625248904816,0.11925804691762121,0.3144541260891849,0.4143113194540189,0.3748344766829362,Healthcare,,1.068627450980392,4813105000.0,0.9275245611209535,-0.0026644418142806048,1172041000.0,0.24351037428022035,0.05819820474233708,-2413739000.0,-1.822680160803206,4.184156115438994,15.207344177009373,1.05878,True,
GOOG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,333.59,450.3465,266.872,High,0.8386808528041773,333.59,336.3499,327.49,314.2774,231.77564999999998,8.342121428571419,6163594157.7915,0.9779324421179665,2.2303634232121965,0.009838348368347738,0.05676814394779339,0.24274484968148102,0.7041634738186462,0.6714600661388914,0.2812529442338261,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018264518064519803,10623000000.0,0.07317425798267703,10.446908689234377,27.812596729163907,0.6064,True,
AMG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,312.77,422.2395,250.216,High,0.8385915684737348,312.77,322.43,309.35,285.5016,227.43619999999999,8.42814285714286,120500630.38949999,1.3615770421558175,6.354885552178931,-0.04093585183368087,0.07433105485521918,0.30022864269382654,0.45799925414879716,0.6797529538131042,0.2938520450828674,Financial Services,,0.39634146341463417,2042100000.0,0.5198863636363636,0.004516192160304411,924000000.0,0.45247539297781697,0.10397863488421803,1895500000.0,3.0425361155698236,4.351618902110572,17.30648629213483,0.98251,True,
GOOGL,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,333.26,449.901,266.608,High,0.8380508791225344,333.26,335.84,327.0,313.61719999999997,230.85,8.391899999999989,9204503444.878498,0.9202395416801333,2.123410379159452,0.00987878787878782,0.061033461746633266,0.24597151082364355,0.7086751435602954,0.6833013435700577,0.2857476515395309,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018221790069578643,10623000000.0,0.07317425798267703,10.47140548455031,27.877642473763835,0.81209,True,
GILD,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,137.78,186.00300000000001,110.224,High,0.8363395968454976,137.78,138.0285,133.69,124.18440000000001,114.99584999999999,4.20275,831353151.5575,1.5166123273859622,0.18003528256846016,0.10303418461292124,0.09636349168457059,0.16881574482524608,0.2032136931272377,0.4827808867843306,0.2698273210377976,Healthcare,,0.711267605633803,29086000000.0,0.7980435062427597,0.015324332804079743,9162000000.0,0.31499690572784156,0.05359199345731087,17611000000.0,1.2458262140730743,5.8776859267001305,13.339655208976835,0.92051005,True,
IVZ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,28.63,38.6505,22.904,High,0.8238496089548041,28.63,28.785,28.46,26.317800000000002,20.775400000000005,0.8267857142857145,145948973.69450003,1.364265338098057,3.3096926713948007,-0.02751358695652184,0.05218669606762205,0.19490818030050083,0.3633333333333333,0.6285551763367465,0.324837741748749,Financial Services,,0.43478260869565216,6278100000.0,0.34168495488905143,-0.01645992994456852,1325700000.0,0.2111626128924356,0.10383035354384348,100800000.0,0.0801590436858136,2.033727187524888,10.233592308966239,0.95712996,True,
