ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,r120,r252,volatility60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate
JNJ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,227.29,306.8415,181.832,High,0.8936340662731627,227.29,230.0,227.08,209.498,179.33675,4.2214928571428585,1988345155.227,1.0460571510300847,1.1782608695652208,0.040276442857796635,0.09849693103281609,0.20342034203420334,0.3250743310208126,0.5114376911823382,0.1693580471365647,Healthcare,,-0.5374449339207048,92149000000.0,0.6956195557037469,0.020231479988282897,18679000000.0,0.20270431583630857,0.034110125415016374,27564000000.0,0.8337652828752874,5.942643522121781,17.39801893167899,0.75431,True,
NEM,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,126.93,171.3555,101.54400000000001,High,0.8623461821124988,126.93,134.88,123.59,102.635,76.6245175,4.495678571428572,1123570901.2870002,1.5663597151919382,5.894128113878995,0.04306023502342016,0.24612212841154535,0.5676176361615415,0.8377008831620099,2.0696493349455864,0.41000848389506384,Basic Materials,,0.34677419354838707,21503000000.0,0.5304127443881246,0.055949261002119055,6122000000.0,0.2847044598428126,0.04390852802664802,12000000.0,0.000979671815062372,6.484035622192252,11.383641008453997,0.80042,True,
GILD,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,139.55,188.39250000000004,111.64000000000001,High,0.8581173711715906,139.55,140.51,138.23,125.1168,115.54564999999998,3.9477500000000023,955073238.517,0.9612521216167795,1.5242396443440804,0.06412993747140483,0.13289495047897382,0.16495533850905764,0.2654153064925644,0.48694725625998947,0.27356163222815394,Healthcare,,0.711267605633803,29086000000.0,0.7980435062427597,0.015324332804079743,9162000000.0,0.31499690572784156,0.052912248306740045,17611000000.0,1.2458262140730743,5.953194502372275,13.495020400859476,0.92170995,True,
ROK,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,426.73,576.0855,341.384,High,0.850843499257828,426.73,428.54,417.7475,401.42519999999996,347.82025,9.154085714285717,277659490.46150005,1.0727392724733134,0.6634387075748326,0.003315150945170764,0.0839514326356432,0.15845911608209362,0.28305120418533347,0.5119401927437641,0.26173642303397654,Industrials,,-0.2376509316770187,8342000000.0,0.694300518134715,0.2952278266047074,1358000000.0,0.16279069767441862,0.028304276939084713,3179000000.0,1.831221198156682,5.751452263725725,29.46867211059908,0.86677,True,
MNST,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,80.04,108.05400000000002,64.03200000000001,High,0.8505899679325878,80.04,81.46,79.96,76.275,66.722275,1.6382642857142844,421980664.411,0.7367742299381138,3.844305622296959,-0.010508097416244255,0.03397493863841894,0.1976657189884783,0.3164473684210527,0.6452209660842756,0.21334591822004048,Consumer Defensive,,0.3947368421052632,7975331000.0,0.5573093008680835,-0.0011600389059212013,1944515000.0,0.24381621276910012,0.024865674394579748,-2093880000.0,-0.8417002435606868,9.805332801359592,31.435235579206825,0.70457,True,
GOOG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,338.66,457.1910000000001,270.92800000000005,High,0.8423787140793902,338.66,342.29,326.72,317.60560000000004,234.44619999999998,8.053549999999989,6670062988.6165,1.2078897897130327,1.0605042507814997,0.023636803288598962,0.07664918137021148,0.20168902136115263,0.716646390916464,0.7184756685441722,0.2742774320257606,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.017991084775262615,10623000000.0,0.07317425798267703,10.605683584753436,28.23418784627202,0.60772,True,
GOOGL,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,338.25,456.63750000000005,270.6,High,0.8412291299184697,338.25,342.29,326.54,316.9596,233.5507,8.11014285714285,9948981403.826,1.3110224589587043,1.1802857226328611,0.02332546741695407,0.07774414529233709,0.20292329030193113,0.7211988601669039,0.7319508448540706,0.27811319575866866,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.017952976462548075,10623000000.0,0.07317425798267703,10.628195991397671,28.2939644919118,0.81223,True,
NYT,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,73.29,98.94150000000002,58.632000000000005,High,0.8383542666068909,73.29,73.29,72.3,68.5084,59.14375,1.1096428571428578,98641590.7965,1.2619663730116204,0.5023079011675133,0.028487229862475427,0.05075268817204304,0.2860150903667311,0.25949475854957904,0.35071876151861425,0.1877215406324594,Communication Services,,-0.3333333333333333,2749233000.0,0.5019056221203417,-0.0029676539224100518,536521000.0,0.19515297539350066,0.044961148303804106,-212084000.0,-0.42461043728188075,4.340480231395447,23.890876887462706,0.99406,True,
AMG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,312.77,422.2395,250.216,High,0.8380932004110546,312.77,319.4565,309.53,288.5356,229.7498,8.853342857142861,118394253.7125,0.7690252443312456,6.354885552178931,-0.050975513547956486,0.07721715171344923,0.3143805681627163,0.49108504958047283,0.6504142261622077,0.29665536543544413,Financial Services,,0.39634146341463417,2042100000.0,0.5198863636363636,0.004516192160304411,924000000.0,0.45247539297781697,0.10397863488421803,1895500000.0,3.0425361155698236,4.351618902110572,17.30648629213483,0.97980005,True,
TIGO,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,62.22,83.997,49.776,High,0.8241631893676642,62.22,62.67,61.095,54.4684,44.879875,1.995950000000001,64476847.893999994,0.7947251445303865,0.7180469123982812,0.02741083223249663,0.12942457796333273,0.3207386966673742,0.4479869676518502,1.3173184357541898,0.3986597216736598,Communication Services,,5.444444444444445,5594000000.0,0.7795774647887324,0.013311632192437584,895000000.0,0.1599928494815874,0.0860905730789389,6779000000.0,2.6720536740289456,1.8584247236324634,6.769818028091586,0.43735,True,
