ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,r120,r252,volatility60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate
JNJ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,218.55,295.0425,174.84000000000003,High,0.891080978046793,218.55,218.86,214.145,203.227,175.96425,3.4131999999999953,1690255104.638,1.4621429121109417,0.14164305949008602,0.053303773675839716,0.02045104356352434,0.1310940896387538,0.28892427459306447,0.5127708174707553,0.17587625900562934,Healthcare,,0.5035460992907803,92149000000.0,0.6956195557037469,0.020231479988282897,18679000000.0,0.20270431583630857,0.03537547844000742,27564000000.0,0.863479735308734,5.730079839911448,17.4044586616055,0.75058997,True,
NYT,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,71.75,96.86250000000001,57.400000000000006,High,0.8833671221785893,71.75,72.15,71.07,66.34360000000001,57.954800000000006,1.05857142857143,117176209.875,0.7188529042986483,0.5544005544005622,0.007017543859649145,0.06249074485413897,0.2769176009966188,0.35761589403973515,0.40934983303869577,0.1899100171639049,Communication Services,,-0.3333333333333333,2749233000.0,0.5019056221203417,-0.0029676539224100518,536521000.0,0.19515297539350066,0.04598384617269863,-212084000.0,-0.42461043728188075,4.243946334123008,23.359534885598237,0.99175,True,
AMG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,315.19,425.5065,252.15200000000002,High,0.8581218254415082,315.19,315.935,310.0,276.3568,221.67895000000001,6.9397571428571485,126491880.13399999,0.5333289285265032,0.23580799848070158,0.024341891452713815,0.14460543995351705,0.33781833616298806,0.49258890940948064,0.766265060240964,0.27857709380335083,Financial Services,,0.39634146341463417,2042100000.0,0.5198863636363636,0.004516192160304411,924000000.0,0.45247539297781697,0.1014628985722682,1895500000.0,3.0425361155698236,4.459515737720974,17.660155839486357,0.98194003,True,
MNST,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,77.73,104.93550000000002,62.184000000000005,High,0.8555505384112829,77.73,78.6865,76.87,74.0056,65.594125,1.2129642857142835,381959180.56725,1.5178308775365825,1.3641266417105549,0.02074852265265914,0.0384769539078158,0.10694958701224722,0.29162512462612167,0.5549109821964393,0.2136357619581207,Consumer Defensive,,0.3947368421052632,7975331000.0,0.5573093008680835,-0.0011600389059212013,1944515000.0,0.24381621276910012,0.025509466897580484,-2093880000.0,-0.8417002435606868,9.557871740245012,30.64189210883133,0.69678,True,
INCY,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,105.95,143.03250000000003,84.76,High,0.8493180644086888,105.95,107.64,103.198,102.32619999999999,80.942775,3.311857142857146,218399144.0185,1.0035381397184326,5.646094932763384,-0.04178348557474898,0.07410786699107863,0.20988923147196537,0.503050078025252,0.46400442172170786,0.36799490633976506,Healthcare,,1.068627450980392,4813105000.0,0.9275245611209535,-0.0026644418142806048,1172041000.0,0.24351037428022035,0.05684604740016926,-2413739000.0,-1.822680160803206,4.283681723128833,15.569070682619595,1.0589601,True,
AZN,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,96.34,130.05900000000003,77.072,High,0.847575937651024,96.34,96.43,95.37,90.49799999999999,78.59835,1.6332142857142844,481516835.3230001,1.489025438580616,0.1761475494767399,0.012400168137873147,0.052206203582350286,0.13756051481875087,0.30754614549402826,0.46569298645975965,0.20432778869349055,Healthcare,,0.6875000000000002,58127000000.0,0.8156145085906129,-0.011392032366863591,9567000000.0,0.1645878851480379,0.032743297528383584,24489000000.0,1.1995003918495297,5.02661300393965,15.510919576802507,0.16779,False,
GOOG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,336.31,454.0185,269.048,High,0.8401975297485393,336.31,337.03,331.14,308.0254,225.59195,6.519978571428575,6080889116.5475,0.9303417262686544,1.4331770222743219,0.043048103464317755,0.08725591620328466,0.3251507151582018,0.7407349896480333,0.7489729055073067,0.2864169309045759,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018313927202872882,10623000000.0,0.07317425798267703,10.418723977617342,27.737758550135975,0.60668,True,
GOOGL,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,335.84,453.384,268.67199999999997,High,0.8393227763937723,335.84,336.52,330.48,307.3306,224.60815000000002,6.613899999999993,9116641204.823002,0.9889930741273956,1.3656788745631396,0.04304615193490258,0.08961131659204447,0.3258586656138964,0.7476192954155174,0.7582325532694623,0.2916820293110894,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.01827250889346706,10623000000.0,0.07317425798267703,10.442340106953203,27.800465883785463,0.81188005,True,
IVZ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,28.25,38.1375,22.6,High,0.8268780112072991,28.25,28.52,27.95,25.5636,20.252200000000002,0.6302857142857149,140254562.35149997,1.9094836267397446,4.91417031302592,0.020223907547851194,0.08486943164362515,0.23957876261518218,0.3182454503033132,0.720462850182704,0.27996254354603645,Financial Services,,0.43478260869565216,6278100000.0,0.34168495488905143,-0.01645992994456852,1325700000.0,0.2111626128924356,0.10152537220890862,100800000.0,0.0801590436858136,2.079899913668148,10.46411078580394,0.95685995,True,
MLI,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,128.57,173.5695,102.856,High,0.8233367630970841,128.57,129.16,125.75,113.0358,93.0537,2.4092857142857134,97541850.32299998,1.2096756984049,0.45679777020749723,0.07969432314410474,0.12170650846274644,0.304352236988942,0.45605889014722534,0.6249999999999998,0.20023870633636962,Industrials,,0.5537190082644627,4139698000.0,0.3151497832670269,0.028957727605650296,676457000.0,0.1634073306796776,0.04669496149889402,-1232188000.0,-1.2729675248420556,3.499463870069749,14.966164792868872,0.92370003,True,
