ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
MTSI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",214.58759999999998,253.21336799999997,197.420592,High,0.9592050874403816,213.52,213.86,198.71,172.0553,137.44422500000002,7.668607142857147,235394138.25774997,2.6634412634129228,0.15898251192368998,0.24305757699248987,0.20394699746264466,0.5479193852399595,Technology,,1.2565217391304346,967258000.0,0.5448596699467779,-0.0024114991844932376,153201000.0,0.1583869040111325,0.00966418702438178,425848000.0,2.205929034652534,16.38905617322369,84.32295255257206,0.95574,True,,0.49777104423729535,0.4878354446052858
W,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",119.64524999999999,141.18139499999998,110.07363,High,0.9590149641614621,119.05,119.285,114.69,103.4466,70.5904,5.0025071428571435,256271355.27799997,0.883712477303405,0.19700716770759058,0.08622262773722622,0.22340972150858085,0.4312334695840345,Consumer Cyclical,,0.2549019607843137,12241000000.0,0.29964709656721206,-0.003266552559327396,286000000.0,0.023364104239849685,0.019271009171184846,2434000000.0,608.5,1.2123965087819624,4318.736416,1.12963,True,,0.38108512858137034,0.3511248009273575
FCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",59.6367,70.37130599999999,54.865764,High,0.9537593609585623,59.34,60.09,58.422,46.245599999999996,42.138000000000005,1.864142857142858,914004853.275,1.2802724245734105,1.2481278082875686,0.056812110418521966,0.2524271844660195,0.42302158273381285,Basic Materials,,1.4210526315789473,26002000000.0,0.3072289156626506,0.02083464004210911,1625000000.0,0.06249519267748635,0.01875489299346382,4980000000.0,0.5208115247864855,3.332207371125298,9.582101274259895,0.85973,True,,0.37287324173114866,0.2908937894258673
KLAC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",1449.0290999999997,1709.8543379999996,1333.1067719999999,High,0.9504616766222634,1441.82,1469.86,1433.2,1227.57,968.7364,43.843878571428554,1143587211.031,1.13212117825671,1.9076646755473288,0.0335627240143368,0.20763535245242548,0.31217692027666555,Technology,,0.37500000000000006,12524317000.0,0.6127141012731424,-0.00025428125699566984,3872546000.0,0.3092021704656629,0.020720848090387132,4141908000.0,0.7361085866674189,14.922273891342737,33.950820814493845,0.94689006,True,,0.26202857927400136,0.2520929796419918
WDC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",215.06999999999996,253.78259999999995,197.8644,High,0.9436595398454098,214.0,218.0,208.48,171.2902,97.882,13.12551428571429,1698369872.954,0.7210287981624347,3.268092030918045,-0.02452365758045394,0.21356470454803222,0.6994917407878019,Technology,,0.8834355828220859,12002000000.0,0.4354151880766501,0.0484324957863399,1940000000.0,0.16163972671221463,0.026414088246165816,2635000000.0,0.8974795640326976,6.119451302116314,25.913029471389645,1.06702,True,,0.6493433997851377,0.639407800153128
LRCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",215.45189999999997,254.23324199999993,198.215748,High,0.9415796567526283,214.38,220.57,213.39,167.78979999999999,117.18675000000002,7.9943000000000035,2263775492.55,1.0507953795021632,3.6840686494743538,0.03585233861615755,0.3355345128332916,0.5057947601320503,Technology,,0.3478260869565217,19591788000.0,0.5042809465432472,0.016062178500776125,5550038000.0,0.2832838942520203,0.02108605138110091,-2209103000.0,-0.32205084503321235,13.434658254979077,38.371535082245614,0.88367,True,,0.4556464191293861,0.4457108194973765
MU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",339.82064999999994,400.9883669999999,312.63499799999994,High,0.9413512513168009,338.13,351.23,335.22,258.9536,157.53379999999999,15.470350000000009,9454641123.424,0.7372429479970682,3.729749736639815,-0.015432548117520373,0.40221448121423253,0.6695304399348245,Technology,,2.2624113475177303,42312000000.0,0.5604339221578831,0.16317896176235913,4652000000.0,0.10994516921913405,0.012461530417688577,2694000000.0,0.12116578562319433,8.822766187937228,16.911167300852167,0.83502996,True,,0.6193820989321603,0.6094464993001507
HII,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",413.7183,488.187594,380.620836,High,0.9368712917687518,411.66,414.57,401.45,329.91540000000003,270.9283,12.214871428571428,205756534.5965,1.9809509412857527,0.701932122440111,0.11985854189336242,0.25920714547901635,0.45637868817660787,Industrials,,0.16825396825396835,12012000000.0,0.12343358395989974,-0.002943831329958277,555000000.0,0.0462037962037962,0.03362708363734641,2614000000.0,2.4613935969868175,1.3740054505494506,18.002404399246704,0.97050005,True,,0.4062303471739437,0.3620854014504782
AMAT,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",306.39435,361.54533299999997,281.88280199999997,High,0.9316311577214439,304.87,310.6413,302.59,255.2093,197.03107500000002,9.077935714285724,1819949669.2259998,1.0703237238619334,1.8578662914428945,0.029931421235769085,0.1761506114733229,0.33879325487440726,Technology,,0.6413793103448275,28368000000.0,0.4801470588235294,-0.008691596060413143,5698000000.0,0.20086012408347434,0.02384729377113468,-191000000.0,-0.021350324472707526,8.42276385786802,26.708804889193722,0.85413,True,,0.28864491387174307,0.2787093142397335
AA,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",65.69685,77.52228299999999,60.441102,High,0.9313277078565981,65.37,66.24,64.4,46.188199999999995,34.2229,2.4760571428571407,385885075.916,1.028022411973383,1.3134057971014348,0.028477029578351187,0.416775032509753,0.7605709668731484,Basic Materials,,0.15789473684210525,12868000000.0,0.1001669449081803,-0.10619063906908292,519000000.0,0.040332608019894314,0.03051373818564499,1093000000.0,0.5347358121330724,1.3217852160397887,8.856033346379649,0.82198995,True,,0.7104226258704842,0.6284431735652029
AMTM,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",34.47149999999999,40.67636999999999,31.713779999999993,High,0.9183763626021465,34.3,34.5,33.9906,27.5684,23.928575000000002,0.9342214285714281,54941054.4825,0.8192574167693292,0.9815242494226426,0.08785283856644455,0.15410497981157456,0.5130127922364356,Industrials,,2.1999999999999997,14393000000.0,0.1062420382165605,0.001525909723022037,516000000.0,0.035850760786493435,0.06085807737841292,3730000000.0,3.649706457925636,0.5890879622038491,11.94593252446184,1.00482,True,,0.4628644512337714,0.4187195055103059
VTRS,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",13.436849999999998,15.855482999999996,12.361901999999999,High,0.9090240168427556,13.37,13.4,12.53,11.3622,9.781025,0.2955714285714287,115100331.12200001,1.6654065196046066,1.817514228015425,0.07822580645161281,0.14763948497854074,0.32376237623762383,Healthcare,,0.7441860465116279,14124400000.0,0.3647703396366925,0.007004217756865161,1599200000.0,0.11322250856673557,0.10494070454368913,13739900000.0,3.403239815942257,1.0789188909971397,7.1778124523047575,0.87111,True,,0.27361403523495964,0.23278961869944798
