ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
FCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",59.00355,69.62418899999999,54.283266,High,0.9589801121876594,58.71,58.83,57.16,45.8934,42.041199999999996,1.8735714285714293,888908159.636,1.1998989382452565,0.20397756246812415,0.07902959014886979,0.2203284140511328,0.40757612083433226,Basic Materials,,1.4210526315789473,26002000000.0,0.3072289156626506,0.02083464004210911,1625000000.0,0.06249519267748635,0.019210155501737845,4980000000.0,0.5208115247864855,3.253237209445427,9.3673572812105,0.8596,True,,0.3624899022736636,0.2895515389981082
MU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",347.59934999999996,410.16723299999995,319.79140199999995,High,0.956269406261658,345.87,348.47,339.32,256.6712,156.29895,15.33177857142858,9363612794.4595,0.7124849587272749,0.7461187476683854,0.10802498798654492,0.3381954654491992,0.801969365426696,Technology,,2.2624113475177303,42312000000.0,0.5604339221578831,0.16317896176235913,4652000000.0,0.10994516921913405,0.012187415065768176,2694000000.0,0.12116578562319433,9.021204958215163,17.288802521221264,0.8351,True,,0.7568831468660273,0.7430480100359699
LRCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",221.50199999999998,261.37235999999996,203.78184,High,0.9551028843561865,220.4,222.58,215.18,166.7224,116.4889,7.800728571428574,2218863494.6330004,0.891657148642931,0.9794231287626951,0.13164920928322044,0.3063837354039476,0.5223097112860893,Technology,,0.3478260869565217,19591788000.0,0.5042809465432472,0.016062178500776125,5550038000.0,0.2832838942520203,0.02025116758345741,-2209103000.0,-0.32205084503321235,13.988521554847368,39.95345734913975,0.8836,True,,0.47722349272542064,0.46338835589536315
HII,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",400.24125,472.28467499999994,368.22195,High,0.9386794179595079,398.25,399.6099,390.0,328.0636,269.88575000000003,12.53487142857143,188712551.8135,1.1024880520295697,0.3403068842888982,0.0956586332122813,0.21893364348677746,0.39756457046603044,Industrials,,0.16825396825396835,12012000000.0,0.12343358395989974,-0.002943831329958277,555000000.0,0.0462037962037962,0.03427910152673856,2614000000.0,2.4613935969868175,1.3478706893106893,17.706801054613937,0.97007006,True,,0.3524783519053618,0.31042650176663367
AA,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",65.99834999999999,77.87805299999998,60.718481999999995,High,0.9350181282122795,65.67,66.05,63.52,45.61599999999999,34.05595,2.540135714285713,380699658.98,1.2928399812428302,0.5753217259651711,0.06884765625,0.3901354784081288,0.8011519473395501,Basic Materials,,0.15789473684210525,12868000000.0,0.1001669449081803,-0.10619063906908292,519000000.0,0.040332608019894314,0.030421059766241418,1093000000.0,0.5347358121330724,1.3258120634131179,8.881384360078277,0.82195,True,,0.7560657287788815,0.683127365503326
KLAC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",1435.3108499999998,1693.6668029999996,1320.485982,High,0.915406162831972,1428.17,1432.2504,1386.63,1223.0218,965.0273000000001,43.175307142857136,1140011474.7480001,0.9639163907718317,0.2848943173623709,0.055987282339458044,0.14603829302347981,0.3138517584934821,Technology,,0.37500000000000006,12524317000.0,0.6127141012731424,-0.00025428125699566984,3872546000.0,0.3092021704656629,0.020439792718053962,4141908000.0,0.7361085866674189,15.12746116023732,34.40753646914358,0.9471,True,,0.2687655399328135,0.254930403102756
W,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",115.4142,136.18875599999998,106.18106399999999,High,0.9118735698652881,114.84,115.38,112.0,103.1136,70.17320000000001,4.965721428571429,254055843.262,0.8068285030137892,2.2555111073282763,0.08966695132365499,0.15393890675241173,0.41237240191858326,Consumer Cyclical,,0.2549019607843137,12241000000.0,0.29964709656721206,-0.003266552559327396,286000000.0,0.023364104239849685,0.01850787332282532,2434000000.0,608.5,1.2623873003839556,4471.720736,1.12964,True,,0.36728618335791463,0.34365905305032735
AMTM,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",34.571999999999996,40.794959999999996,31.80624,High,0.9099111701487549,34.4,34.64,33.52,27.3204,23.849075,0.9694499999999994,56355534.6765,1.0356077239258368,0.692840646651276,0.09414758269720092,0.14171921672751409,0.492407809110629,Industrials,,2.1999999999999997,14393000000.0,0.1062420382165605,0.001525909723022037,516000000.0,0.035850760786493435,0.061709487118962576,3730000000.0,3.649706457925636,0.5809602779128743,11.831468962818004,1.00482,True,,0.44732159054996035,0.4052697404112322
AMAT,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",308.77619999999996,364.3559159999999,284.074104,High,0.9063189621364695,307.24,309.5,300.585,253.7629,196.245125,8.961414285714289,1798356296.2494998,0.9934194508897295,0.730210016155086,0.08061339335959494,0.13746251527155606,0.3500307584146234,Technology,,0.6413793103448275,28368000000.0,0.4801470588235294,-0.008691596060413143,5698000000.0,0.20086012408347434,0.023332308225218444,-191000000.0,-0.021350324472707526,8.60866923857868,27.29831572257818,0.85399,True,,0.30494453985395475,0.29110940302389726
SNDK,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",391.2163499999999,461.6352929999999,359.91904199999993,High,0.9017781685206857,389.27,395.16,373.97,242.6708,107.15027500000001,27.242121428571433,3071100993.585,1.3832675928881069,1.4905354792995351,0.4202787507297139,0.6111502007367242,1.6976437976437975,Technology,,0.03846185798826395,7780000000.0,0.29766031195840553,0.02753903339171826,516000000.0,0.06632390745501285,0.009091840013314085,97000000.0,0.18267419962335216,7.294882813367609,107.06438472316384,0.87574,True,,1.6525575790831288,1.6387224422530713
