ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
AU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",116.2986,137.23234799999997,106.99471199999999,High,0.9596114325187809,115.72,115.81,109.76,89.5554,63.6849,4.867507142857142,264372749.89000002,1.1477900336032298,0.07771349624385063,0.1416732438831887,0.36237344007534733,0.6771014492753622,Basic Materials,,0.2718446601941748,8575000000.0,0.4931733553992553,0.039514161331496656,2524000000.0,0.29434402332361514,0.04320018798969159,-231000000.0,-0.05157401131932647,6.813489408746356,13.044356071703776,0.76238996,True,,0.6541692456362171,0.4713192915040997
NEM,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",132.60974999999996,156.47950499999996,122.00096999999997,High,0.9583006042296073,131.95,132.4,128.15,101.8524,76.2647175,3.9471071428571443,1058515173.2635,1.1420523275722423,0.33987915407856273,0.10966277016230763,0.3220118224626789,0.6030858947879965,Basic Materials,,0.34677419354838707,21503000000.0,0.5304127443881246,0.055949261002119055,6122000000.0,0.2847044598428126,0.04223804121495124,12000000.0,0.000979671815062372,6.740474975956843,11.833817794543583,0.80151004,True,,0.5801536911488514,0.39730373701673394
RGLD,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",302.71604999999994,357.2049389999999,278.49876599999993,High,0.9578183981753877,301.21,302.53,292.39,227.92880000000002,190.85174999999998,9.231378571428573,246498389.06,0.8808333782738837,0.4363203649224848,0.07752021177648971,0.336809870406533,0.6939039478123945,Basic Materials,,0.3150684931506849,857707000.0,0.7353372899376359,0.028015063019497743,-607170000.0,-0.7078990844192714,-0.023884076891097065,597346000.0,1.15452380768309,29.638955177001005,50.28814549783918,0.76759005,True,,0.6709717441732495,0.488121790041132
AMTM,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",35.888549999999995,42.348488999999994,33.017466,High,0.9559722222222223,35.71,35.98,34.93,30.0896,24.786924999999997,1.0062999999999998,59068118.530499995,0.8410914679883894,0.8055555555555531,0.02999711566195562,0.22294520547945207,0.6305936073059362,Industrials,,2.1999999999999997,14393000000.0,0.1062420382165605,0.001525909723022037,516000000.0,0.035850760786493435,0.05929018910735427,3730000000.0,3.649706457925636,0.6046659881887029,12.16532051663405,1.04582,True,,0.6076614036667911,0.544410551339048
MU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",437.4563999999999,516.1985519999998,402.4598879999999,High,0.9558308652663233,435.28,438.94,417.0,287.997,172.75955000000002,20.35283571428571,12508508877.091,1.2262934932791634,0.8338269467353226,0.11865539307650774,0.47868328973740515,0.943127538949154,Technology,,2.2624113475177303,42312000000.0,0.5604339221578831,0.16317896176235913,4652000000.0,0.10994516921913405,0.009495589697775728,2694000000.0,0.12116578562319433,11.578550960862167,22.1555123880331,0.83599997,True,,0.920195335310009,0.8883348959303136
KLAC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",1635.3359999999998,1929.6964799999996,1504.50912,High,0.9530909090909091,1627.2,1650.0,1600.97,1294.2703999999999,1013.0824,64.36571428571426,1606830568.0644999,0.9933390596419599,1.3818181818181792,0.07052631578947377,0.2910289672244304,0.3399099151028071,Technology,,0.37500000000000006,12524317000.0,0.6127141012731424,-0.00025428125699566984,3872546000.0,0.3092021704656629,0.018072611001845672,4141908000.0,0.7361085866674189,17.10888207764144,38.81787808684804,0.94573,True,,0.31697771146366205,0.28511727208396664
STX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",445.14464999999996,525.270687,409.533078,High,0.9526918798665184,442.93,449.5,389.0,294.60560000000004,196.5224,24.459850000000007,1455182498.1945,3.4998544510731606,1.4616240266963276,0.286764278658997,0.5745822964806255,0.6506605549033859,Technology,,0.6560509554140127,9558000000.0,0.39444655762647396,0.03608780748552293,1218000000.0,0.12743251726302574,0.01262149181916831,3882000000.0,1.5590362247215408,10.09647029755179,40.314886853134745,0.95394,True,,0.6277283512642409,0.5958679118845455
WDC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",281.09849999999994,331.6962299999999,258.61062,High,0.9524295774647887,279.7,284.0,260.7998,186.52669999999998,107.9524,16.25548571428572,1953838020.1385002,1.8093660593995313,1.5140845070422575,0.15626291856138885,0.5566562778272484,1.0249040758705568,Technology,,0.8834355828220859,12002000000.0,0.4354151880766501,0.0484324957863399,1940000000.0,0.16163972671221463,0.02023364362512219,2635000000.0,0.8974795640326976,7.988661345775704,33.554125841961856,1.07509,True,,1.0019718722314117,0.9701114328517163
LRCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",240.7779,284.11792199999996,221.515668,High,0.9509627443747696,239.58,243.99,237.14,180.55399999999997,125.0035,11.261964285714287,2765251332.0889997,1.2061667494033543,1.807451125046107,0.04899513989228965,0.3622562119747541,0.4879821129122417,Technology,,0.3478260869565217,19591788000.0,0.5042809465432472,0.016062178500776125,5550038000.0,0.2832838942520203,0.018370424781851927,-2209103000.0,-0.32205084503321235,15.42065018180066,44.04384601466908,0.88421,True,,0.46504990927309664,0.43318946989340124
MTSI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",227.38124999999997,268.3098749999999,209.19074999999998,High,0.9501005112208648,226.25,227.02,221.41,184.0523,143.650975,10.292885714285719,302686586.18675005,0.6825071983554446,1.9798977558270485,0.0,0.30245811985493054,0.50222428789589,Technology,,1.2565217391304346,967258000.0,0.5448596699467779,-0.0024114991844932376,153201000.0,0.1583869040111325,0.009027109173732133,425848000.0,2.205929034652534,17.545694968663998,90.11826706995635,0.95619005,True,,0.47929208425674497,0.44743164487704956
