ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
LUV,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",49.8882,58.868075999999995,45.897144,High,0.9578936810431294,49.64,49.8,48.1,40.3908,34.03445,1.873971428571428,469602712.38850003,1.228888030047582,0.42126379137412406,0.18106114679990482,0.20193704600484264,0.6730704415234243,Industrials,,3.346153846153846,27551000000.0,0.16664268240034538,0.0001277751465496857,-250000000.0,-0.009074080795615403,-0.009589449927401758,2356000000.0,1.1492682926829267,0.9462566533338173,13.866496124878049,0.98581004,True,,0.6431995807924251,0.5603918782008284
SNDK,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",668.5662,788.908116,615.080904,High,0.9515397006014571,665.24,673.9999,584.1,312.69559999999996,138.3951,49.86119285714286,8668072109.8405,1.5407808874574147,1.692059879708588,0.41299915038232804,1.4169452114518237,2.419026571413887,Technology,,1.3863465866466618,7780000000.0,0.29766031195840553,0.02753903339171826,516000000.0,0.06632390745501285,0.005256314822210877,97000000.0,0.06807017849578345,12.617948067866324,68.95764237283447,0.8607,True,,2.389155710682888,2.3683462561394544
MLI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",139.8759,165.053562,128.68582800000001,High,0.9471293116266933,139.18,139.29,135.49,119.5056,96.67434999999999,2.8681999999999976,95668036.86649999,1.72690539431176,0.07897192906883856,0.04005380361679878,0.1915075764061296,0.2975946298713408,Industrials,,0.5537190082644627,4139698000.0,0.3151497832670269,0.028957727605650296,676457000.0,0.1634073306796776,0.04378113961765679,-1232188000.0,-1.2729675248420556,3.732368140864382,15.962226997564805,0.93164,True,,0.26772376914034157,0.18491606654874487
FTI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",56.73224999999999,66.94405499999999,52.19367,High,0.9457239742437764,56.45,56.47,54.2,48.1276,38.599875,1.4835714285714279,170468702.669,0.7444479033850061,0.8431406991041576,0.03331502837268907,0.19319382794335227,0.34854276158624,Energy,,0.23076923076923075,9782900000.0,0.22808144146866619,0.026185508413182013,1541000000.0,0.1575197538562185,0.06641703154008684,462300000.0,0.2627749720961741,2.3716771166014166,13.450906891621111,1.03539,True,,0.3186719008552408,0.22560602244306804
MTSI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",229.70279999999997,271.04930399999995,211.326576,High,0.9431930996575199,228.56,236.51,216.03,187.94830000000002,145.545375,10.781950000000005,324539722.15475,1.202187130546872,3.361380068496042,0.04417744072365126,0.3063557384545039,0.5857906057031848,Technology,,1.2565217391304346,967258000.0,0.5448596699467779,-0.0024114991844932376,153201000.0,0.1583869040111325,0.008935874933791898,425848000.0,2.205929034652534,17.724834466088677,91.01584177880653,0.96656,True,,0.5559197449721855,0.5351102904287521
MU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",439.989,519.18702,404.78988,High,0.9405708013172339,437.8,442.43,410.0,299.4208,178.14385000000001,24.406407142857137,14063573855.079502,1.013909075026817,3.8858397365532356,0.12518954483538525,0.38799061568702053,1.0079805531348898,Technology,,2.2624113475177303,42312000000.0,0.5604339221578831,0.16317896176235913,4652000000.0,0.10994516921913405,0.009440932262792275,2694000000.0,0.12116578562319433,11.64558394857251,22.28307827170865,0.83568,True,,0.9781096924038906,0.9573002378604571
GLW,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",110.91179999999999,130.87592399999997,102.038856,High,0.9399231086954335,110.36,110.86,103.05,89.82,70.58835,5.413907142857146,804711899.034,1.4598922270009098,3.184489867532236,0.16229594523433377,0.2171611337818462,0.2951531510386105,Technology,,2.4444444444444446,14915000000.0,0.37073170731707317,0.01939253838625893,1162000000.0,0.0779081461615823,0.012280922878489638,7537000000.0,2.0688992225062997,6.343834818638954,28.04153020185069,0.80838996,True,,0.2652822903076113,0.24447283576417794
MCHP,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",78.47039999999998,92.59507199999997,72.19276799999999,High,0.9394307741996489,78.08,79.08,74.404,66.9532,64.04157500000001,2.993,705185384.48,0.9215632846290059,4.113845160070202,0.043989838213664756,0.20067661079501753,0.31226890756302517,Technology,,1.3,4212400000.0,0.5593651350403367,0.026124804827468928,754400000.0,0.17909030481435761,0.017877586517842478,5175900000.0,5.930224564619615,10.01758848352483,54.27817338221815,0.98657,True,,0.28239804683202596,0.2615885922885926
AMAT,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",330.0419999999999,389.4495599999999,303.63863999999995,High,0.9364944863609982,328.4,330.44,319.85,279.42040000000003,208.94529999999997,13.402142857142861,2471663294.11925,0.9434593590899834,4.701102727800361,0.027984724222124724,0.22140811544612626,0.42664755202224236,Technology,,0.6413793103448275,28368000000.0,0.4801470588235294,-0.008691596060413143,5698000000.0,0.20086012408347434,0.0218600518924172,-191000000.0,-0.021350324472707526,9.188455959390863,29.136834606026696,0.84903,True,,0.39677669129124316,0.3759672367478098
WDC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",271.58115,320.46575699999994,249.854658,High,0.9333900917945485,270.23,275.7,241.37,193.0413,111.41599999999998,19.289042857142856,2513872689.9825,1.4903510929760295,5.321981641090322,0.12198463774133295,0.4396909962706448,0.7757261138125904,Technology,,2.3309859154929584,10734000000.0,0.4574080212131256,0.043217699136082977,2306000000.0,0.21483137693310975,0.025169665462252987,2680000000.0,0.7983318591281617,8.535329055338178,28.09002796477861,1.0653601,True,,0.7458552530815912,0.7250457985381578
