ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
MTSI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",216.08504999999997,254.98035899999994,198.79824599999998,High,0.9596746455960957,215.01,215.15,206.44,173.3929,138.026925,8.007892857142862,247702130.44075003,1.6837942503293366,0.06507088078085743,0.2601687961551986,0.22659592674995732,0.5714807776640842,Technology,,1.2565217391304346,967258000.0,0.5448596699467779,-0.0024114991844932376,153201000.0,0.1583869040111325,0.009296806262339087,425848000.0,2.205929034652534,17.036700512169453,87.56796098077832,0.95575994,True,,0.5323922904803517,0.5187814143249367
FCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",60.65174999999999,71.56906499999998,55.799609999999994,High,0.9570350848295174,60.35,60.71,59.115,46.618599999999994,42.24765,1.8602142857142867,936913144.89,1.1319053061525075,0.5929830340965235,0.08738738738738738,0.2699915824915824,0.4655172413793105,Basic Materials,,1.4210526315789473,26002000000.0,0.3072289156626506,0.02083464004210911,1625000000.0,0.06249519267748635,0.018770446493736742,4980000000.0,0.5208115247864855,3.3294462493654335,9.574592940740045,0.85977995,True,,0.426428754195578,0.3125501536117784
WDC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",216.075,254.96849999999998,198.789,High,0.9459196311530987,215.0,218.52,210.14,172.586,98.75390000000002,13.445514285714292,1708962139.326,0.6244811691140357,2.8160737693802784,0.07564538723233949,0.24970936991397363,0.7036450079239303,Technology,,0.8834355828220859,12002000000.0,0.4354151880766501,0.0484324957863399,1940000000.0,0.16163972671221463,0.02502587020694792,2635000000.0,0.8974795640326976,6.458905339776704,27.30067502997275,1.06739,True,,0.6645565207401978,0.6509456445847828
AU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",100.00755,118.00890899999999,92.006946,High,0.9388767618270395,99.51,100.31,97.15,83.6726,60.56575,3.7742928571428567,187871772.28350002,0.968985157377112,0.7975276642408505,0.07299978434332544,0.18028703593879736,0.34727863525588964,Basic Materials,,0.2718446601941748,8575000000.0,0.4931733553992553,0.039514161331496656,2524000000.0,0.29434402332361514,0.050199583999309176,-231000000.0,-0.05157401131932647,5.863475349271137,11.225563831561491,0.76388,True,,0.30819014807215717,0.19431154748835755
AMTM,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",34.772999999999996,41.03213999999999,31.991159999999997,High,0.938376777892607,34.6,34.93,34.07,27.812200000000004,24.011225,0.9442214285714279,54812916.7525,0.8953197828275106,0.9447466361293968,0.10932991343379284,0.17887563884156732,0.5446428571428572,Industrials,,2.1999999999999997,14393000000.0,0.1062420382165605,0.001525909723022037,516000000.0,0.035850760786493435,0.061077528045285774,3730000000.0,3.649706457925636,0.5869713777530744,11.916124305283757,1.00508,True,,0.5055543699591247,0.4452743929535381
MU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",335.01675,395.31976499999996,308.21541,High,0.934546593400336,333.35,339.1,328.2,261.1452,158.75835,15.567492857142867,9466243252.754,0.6330205406374287,5.090681319932806,-0.018259461051391535,0.40357894736842126,0.6471489277596603,Technology,,2.2624113475177303,42312000000.0,0.5604339221578831,0.16317896176235913,4652000000.0,0.10994516921913405,0.012207933986305092,2694000000.0,0.12116578562319433,9.0060422461713,17.259947403362702,0.83509004,True,,0.6080604405759278,0.5944495644205128
INTC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",48.96359999999999,57.777047999999986,45.04651199999999,High,0.9339240015600623,48.72,49.0,47.42,38.666399999999996,28.3136,2.27225,3635022230.967,1.6828058164581836,4.992199687987524,0.1428571428571428,0.29885363902959217,0.3164009727100785,Technology,,31.000000000000004,53439000000.0,0.3821870651138944,0.03689828055432076,-8418000000.0,-0.157525402795711,-0.03625639268581109,35412000000.0,3.392928940170321,4.344762154381631,25.638760165311684,0.63662,True,,0.277312485526346,0.26370160937093107
LRCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",209.83394999999996,247.60406099999994,193.04723399999997,High,0.9290223739778957,208.79,211.31,206.61,168.8164,117.86765,8.370014285714289,2369364823.179,1.4529226009809124,6.195525204420891,0.028116998227299517,0.270785149117468,0.4754434315596072,Technology,,0.3478260869565217,19591788000.0,0.5042809465432472,0.016062178500776125,5550038000.0,0.2832838942520203,0.02008560573803627,-2209103000.0,-0.32205084503321235,14.103826289667895,40.2827861339397,0.88364,True,,0.43635494437587474,0.4227440682204598
HII,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",417.46694999999994,492.61100099999993,384.06959399999994,High,0.9289372396777833,415.39,425.1199,409.04,331.7828,271.97864999999996,12.722728571428567,221685751.555,1.6987573513471934,2.2887425406338275,0.16535278440173928,0.26196986268076294,0.48342975501749885,Industrials,,0.16825396825396835,12012000000.0,0.12343358395989974,-0.002943831329958277,555000000.0,0.0462037962037962,0.03380592372525193,2614000000.0,2.4613935969868175,1.3667366873126874,17.920189348399248,0.97058,True,,0.4443412678337664,0.38406129082817975
RGLD,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",255.46094999999997,301.44392099999993,235.02407399999998,High,0.9262707680110631,254.19,256.92,249.5,209.32539999999997,185.42860000000002,7.982757142857149,240261653.25499997,0.7824645849820969,1.0625875758991197,0.04725609756097571,0.17680555555555544,0.3118806771263418,Basic Materials,,0.3150684931506849,857707000.0,0.7353372899376359,0.028015063019497743,-607170000.0,-0.7078990844192714,-0.027883114703237875,597346000.0,1.15452380768309,25.388092110709135,43.24132834424696,0.76236,True,,0.27279218994260934,0.15891358935880973
KLAC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",1441.6725,1701.1735499999998,1326.3387,High,0.921483354030958,1434.5,1434.79,1396.095,1232.0852,972.5409,46.07030714285713,1130795811.0505002,1.0395812116185346,2.40567128842202,0.05501989424059883,0.17091526475173668,0.29624274845029186,Technology,,0.37500000000000006,12524317000.0,0.6127141012731424,-0.00025428125699566984,3872546000.0,0.3092021704656629,0.018986830372742586,4141908000.0,0.7361085866674189,16.285086262188987,36.98423388865281,0.94671,True,,0.2571542612665594,0.24354338511114443
AA,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",64.89284999999998,76.57356299999998,59.70142199999999,High,0.9201202782909478,64.57,66.95,64.44,46.7438,34.392450000000004,2.563914285714284,412218423.651,1.5384488568895807,3.5548917102315305,0.029167994899585548,0.419432842382941,0.7951070336391437,Basic Materials,,0.15789473684210525,12868000000.0,0.1001669449081803,-0.10619063906908292,519000000.0,0.040332608019894314,0.031307340087077404,1093000000.0,0.5347358121330724,1.2882796145477153,8.645098864970645,0.82208,True,,0.7560185464554112,0.6421399458716116
