ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,r120,r252,volatility60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate
NYT,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,71.31,96.2685,57.048,High,0.8827480911294483,71.31,71.5,70.305,66.04839999999999,57.841,1.0214285714285711,121050403.78449997,0.6644033120350831,0.8205841446453455,0.02766969303934297,0.04913932617331174,0.2814016172506739,0.3503124408256011,0.403740157480315,0.19020819992375718,Communication Services,,-0.3333333333333333,2749233000.0,0.5019056221203417,-0.0029676539224100518,536521000.0,0.19515297539350066,0.046235484435840586,-212084000.0,-0.42461043728188075,4.220848505746876,23.232399788861596,0.99184996,True,
JNJ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,213.65,288.4275,170.92000000000002,High,0.8795956492537375,213.65,214.39,208.86,202.6334,175.69005,3.3296285714285654,1651336726.472,1.4330245517999145,0.7133396844575581,0.04326383124175992,0.009783533415256507,0.11206537580678733,0.2634535777646363,0.5039419963395748,0.17063322647906995,Healthcare,,0.5035460992907803,92149000000.0,0.6956195557037469,0.020231479988282897,18679000000.0,0.20270431583630857,0.035516469376236065,27564000000.0,0.863479735308734,5.707332947118254,17.338795375081943,0.75043,True,
MNST,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,78.43,105.88050000000001,62.74400000000001,High,0.8618162835308082,78.43,78.805,77.28,73.7876,65.494775,1.1430714285714276,373593254.19375,1.3703715666745802,0.47585813082926204,0.035789751716851725,0.060294714073273026,0.11787343215507429,0.325054907923636,0.5767993566546039,0.21247895031638048,Consumer Defensive,,0.3947368421052632,7975331000.0,0.5573093008680835,-0.0011600389059212013,1944515000.0,0.24381621276910012,0.025480270938348263,-2093880000.0,-0.8417002435606868,9.568823399053908,30.67700238826957,0.6967,True,
AMG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,310.84,419.634,248.672,High,0.857006968179136,310.84,313.555,309.32,274.8122,220.93904999999998,6.863328571428577,127650703.48499998,0.5493941313702476,0.8658767999234686,0.0017079694499049225,0.12050755199884633,0.3292281376951036,0.4786414232708589,0.7574489738225814,0.2779992555013503,Financial Services,,0.39634146341463417,2042100000.0,0.5198863636363636,0.004516192160304411,924000000.0,0.45247539297781697,0.10364889481956398,1895500000.0,3.0425361155698236,4.36546278438862,17.351864449438203,0.98189,True,
INCY,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,103.43,139.6305,82.74400000000001,High,0.8428152103013512,103.43,107.54,102.675,102.07679999999999,80.716025,3.1152857142857164,221011118.9935,0.9471897062210667,7.8902840858491405,-0.030283142696418408,0.08405827481396089,0.18462948115908828,0.46314896024897445,0.46626027785653523,0.3654022463088974,Healthcare,,1.068627450980392,4813105000.0,0.9275245611209535,-0.0026644418142806048,1172041000.0,0.24351037428022035,0.055749844429507846,-2413739000.0,-1.822680160803206,4.367911278893771,15.87520358231414,1.05872,True,
GOOG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,336.43,454.18050000000005,269.144,High,0.8398440914902603,336.43,341.2,334.35,306.9356,224.6907,6.4956928571428625,6121611523.6035,1.2699158769397672,1.39800703399765,0.06955968844380855,0.08344068014942696,0.33567571859615697,0.7567228865333404,0.7416265465652019,0.2862612298561019,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018163244816558607,10623000000.0,0.07317425798267703,10.505157773293867,27.967264104877703,0.60669,True,
AZN,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,94.51,127.58850000000001,75.608,High,0.8397260006491968,94.51,94.535,92.78,90.2192,78.4856,1.6067857142857125,476521838.724,1.5627543235940653,2.072324111491037,-0.004738837405223184,0.05209840810419686,0.12740069187641656,0.29465753424657537,0.4103865094761976,0.201904930299796,Healthcare,,0.6875000000000002,58127000000.0,0.8156145085906129,-0.011392032366863591,9567000000.0,0.1645878851480379,0.03210785144670634,24489000000.0,1.1995003918495297,5.126094638292016,15.794156692789969,0.16778,False,
GOOGL,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,335.97,453.55950000000007,268.776,High,0.838989632930002,335.97,340.49,333.62,306.2376,223.70059999999998,6.583899999999995,9086899577.97,1.1608086491225678,1.327498604951682,0.06881084176369545,0.0862620841281645,0.33607730851825357,0.7661252168427695,0.7494792751510104,0.2915155190835798,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018125523799170037,10623000000.0,0.07317425798267703,10.527020051230034,28.02531447957646,0.81197,True,
SCCO,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,174.37,235.39950000000002,139.496,High,0.8372444744468073,174.37,177.25,173.41,141.6978,111.59519999999999,5.703578571428573,228080179.8695,1.8096367171463654,1.7024634985061065,0.08926786606696635,0.22442244224422447,0.30839648833195765,0.729346424675196,0.8430398477962162,0.3872841533027005,Basic Materials,,0.37345417123673474,12334600000.0,0.5367305243833832,0.027104601463759037,3480300000.0,0.2821575081478118,0.02360530590978438,3483200000.0,0.49223465797953214,11.953139231754577,21.3275858775602,0.09491,False,
IVZ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,28.3,38.205000000000005,22.64,High,0.8279606339012117,28.3,28.85,28.27,25.472599999999996,20.1869,0.6167142857142862,132250596.34900002,1.2393755366018782,4.745876809155167,0.001769911504424737,0.0776846915460776,0.24122807017543857,0.3199626865671641,0.7298288508557458,0.27986420246688276,Financial Services,,0.43478260869565216,6278100000.0,0.34168495488905143,-0.01645992994456852,1325700000.0,0.2111626128924356,0.10526426719338279,100800000.0,0.0801590436858136,2.00602368232427,10.095281874314894,0.95352,True,
