ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
KLAC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",1624.4116499999998,1916.8057469999997,1494.4587179999999,High,0.9594252838047449,1616.33,1618.19,1555.0,1284.9608,1008.2302000000001,63.89642857142855,1558468018.8790002,1.090917148379599,0.11494323905104636,0.08757351061109686,0.2631525476711474,0.30847257301988207,Technology,,0.37500000000000006,12524317000.0,0.6127141012731424,-0.00025428125699566984,3872546000.0,0.3092021704656629,0.018194152196683498,4141908000.0,0.7361085866674189,16.994590741195708,38.56348295391987,0.94585,True,,0.2966888694454919,0.27286531213408655
LRCX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",239.6523,282.789714,220.480116,High,0.9578288100208768,238.46,239.5,228.76,178.82879999999997,124.13775,11.284107142857142,2636606787.2055,0.9596678859271306,0.43423799582463135,0.07216402140191547,0.3391362947155614,0.4841600796663972,Technology,,0.3478260869565217,19591788000.0,0.5042809465432472,0.016062178500776125,5550038000.0,0.2832838942520203,0.018456705690573016,-2209103000.0,-0.32205084503321235,15.348562143281665,43.8379510341982,0.88421,True,,0.472376376092007,0.44855281878060166
AMAT,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",334.37354999999997,394.56078899999994,307.62366599999996,High,0.9544125776443665,332.71,336.47,323.285,270.9056,205.16705,12.786071428571432,2126810349.42775,1.1525530739166807,1.1174844711267118,0.04550168117399345,0.27037037037037037,0.41128313891834556,Technology,,0.6413793103448275,28368000000.0,0.4801470588235294,-0.008691596060413143,5698000000.0,0.20086012408347434,0.021497757727698658,-191000000.0,-0.021350324472707526,9.343305782289905,29.62786745186307,0.85396004,True,,0.3994994353439554,0.37567587803255004
FTI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",55.91819999999999,65.98347599999998,51.44474399999999,High,0.9537276516586861,55.64,55.825,54.76,47.1278,37.981275000000004,1.3439285714285707,154655703.786,1.3137013102010284,0.3313927451858527,0.06590038314176239,0.24613661814109755,0.3557504873294348,Energy,,0.23076923076923075,9782900000.0,0.22808144146866619,0.026185508413182013,1541000000.0,0.1575197538562185,0.06738392081463787,462300000.0,0.2627749720961741,2.3376460133498247,13.261670896591525,1.03395,True,,0.34396678375504464,0.23229848945956305
MU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",412.29119999999995,486.5036159999999,379.30790399999995,High,0.9525442412160502,410.24,416.4499,399.6,284.0304,170.9334,18.95425714285714,11970770662.855999,1.06389745042695,1.4911517567899535,0.12394520547945209,0.44050001755679613,0.81017517539602,Technology,,2.2624113475177303,42312000000.0,0.5604339221578831,0.16317896176235913,4652000000.0,0.10994516921913405,0.010075175989230741,2694000000.0,0.12116578562319433,10.91248126451125,20.88796080922438,0.83609,True,,0.7983914718216298,0.7745679145102244
WDC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",253.92329999999998,299.62949399999997,233.609436,High,0.9525146198830409,252.66,256.5,243.7,184.0759,106.72824999999999,15.749771428571432,1763907324.8135,0.9033464799420996,1.4970760233918141,0.13315692694084413,0.39175939186956055,0.7870985995190267,Technology,,0.8834355828220859,12002000000.0,0.4354151880766501,0.0484324957863399,1940000000.0,0.16163972671221463,0.02239907623926269,2635000000.0,0.8974795640326976,7.2163568258623565,30.397041765667574,1.07389,True,,0.7753148959446365,0.7514913386332311
NEM,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",127.63499999999999,150.6093,117.4242,High,0.9512963182176545,127.0,127.1,121.56,101.0078,75.8596675,3.897107142857144,1037167378.9004999,1.3475556958291035,1.740736356469132,0.0677652597948546,0.20060502930610702,0.5940755616919793,Basic Materials,,0.34677419354838707,21503000000.0,0.5304127443881246,0.055949261002119055,6122000000.0,0.2847044598428126,0.04388432690536977,12000000.0,0.000979671815062372,6.487611407524532,11.389918264752614,0.8021,True,,0.5822918581175891,0.4291877460131975
RGLD,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",295.19865,348.33440699999994,271.582758,High,0.9502037684258239,293.73,294.09,281.7,225.694,190.20055,9.178514285714288,244363424.473,1.0620350714192976,1.9592463148352095,0.05772416276557446,0.25891479513115057,0.6611808618934512,Basic Materials,,0.3150684931506849,857707000.0,0.7353372899376359,0.028015063019497743,-607170000.0,-0.7078990844192714,-0.024492296907558615,597346000.0,1.15452380768309,28.902927605814106,49.06800463861337,0.76517,True,,0.649397158319061,0.49629304621466935
GFS,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",47.64704999999999,56.22351899999999,43.835285999999996,High,0.9481087202718007,47.41,48.565,46.09,37.966,36.382625,2.205357142857142,161717959.82900003,1.5339064421188322,2.3782559456398666,0.08688674919761574,0.3239318626082097,0.38020378457059656,Technology,,1.3333333333333333,6791000000.0,0.24822274881516587,0.011210710214762026,1165000000.0,0.17155058165218673,0.04422113318277019,-353000000.0,-0.1680952380952381,3.879380045354145,12.545176137142857,1.01124,True,,0.3684200809962064,0.34459652368480104
STX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",373.61879999999996,440.87018399999994,343.729296,High,0.9442138168177555,371.76,383.88,361.0,290.9982,194.65645,21.15556428571429,1164215976.0049999,2.040520021510783,3.1572366364488915,0.14040307984907496,0.2988610160016769,0.3995934041111362,Technology,,0.567741935483871,9558000000.0,0.39444655762647396,0.03608780748552293,1218000000.0,0.12743251726302574,0.015037758397936083,3882000000.0,1.5590362247215408,8.474169745971961,34.08759790972391,0.95396006,True,,0.387809700536746,0.3639861432253407
