ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,r120,r252,volatility60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate
JNJ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,219.57,296.4195,175.656,High,0.8959348895189321,219.57,219.75,215.9106,203.8932,176.2329,3.5181571428571385,1679361038.494,1.0565400650488599,0.08191126279863792,0.06716889428918593,0.04906832298136643,0.13344001651868664,0.30463458110516917,0.5168911917098444,0.17595173270654293,Healthcare,,0.5035460992907803,92149000000.0,0.6956195557037469,0.020231479988282897,18679000000.0,0.20270431583630857,0.03532229090107843,27564000000.0,0.863479735308734,5.73870806975659,17.429365708632254,0.75045997,True,
NYT,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,71.57,96.6195,57.256,High,0.8747900884691143,71.57,72.32,71.36,66.63380000000001,58.06465,1.0828571428571436,113085743.9375,0.741665123940284,1.0370575221238938,-0.001116538729937333,0.06344725111441307,0.27644016408061334,0.36012922843025463,0.3867467545049408,0.18996431036873285,Communication Services,,-0.3333333333333333,2749233000.0,0.5019056221203417,-0.0029676539224100518,536521000.0,0.19515297539350066,0.04620954588315406,-212084000.0,-0.42461043728188075,4.223217771647583,23.24544070528786,0.99206,True,
AMG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,322.23,435.01050000000004,257.78400000000005,High,0.8560689249881771,322.23,325.6599,317.57,277.6702,222.44995,7.483678571428576,128624289.39049998,0.8783071663237402,1.053215332928609,0.04855032377729329,0.1796814936847888,0.32550390785684913,0.4933957454697131,0.7703972309213782,0.2753321918854041,Financial Services,,0.39634146341463417,2042100000.0,0.5198863636363636,0.004516192160304411,924000000.0,0.45247539297781697,0.10039327042786621,1895500000.0,3.0425361155698236,4.507029117085353,17.815897528089888,0.98183,True,
MNST,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,77.91,105.1785,62.328,High,0.8522321800905459,77.91,79.01,77.64,74.2336,65.691075,1.2386785714285702,384424775.74025,1.1025562667583124,1.3922288317934546,0.017101827676240244,0.03411202548447023,0.11682912844036686,0.2843719090009891,0.5550898203592813,0.2129299526608708,Consumer Defensive,,0.3947368421052632,7975331000.0,0.5573093008680835,-0.0011600389059212013,1944515000.0,0.24381621276910012,0.02539878044695739,-2093880000.0,-0.8417002435606868,9.59952440544474,30.77542774393733,0.69697,True,
INCY,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,105.24,142.074,84.19200000000001,High,0.8471809873217363,105.24,106.74,104.27,102.39959999999999,81.166225,3.4018571428571454,216699698.0155,0.7496459047984342,6.278386321132791,-0.006419939577039346,0.08461300628671542,0.22130671927585,0.4991452991452989,0.4630891144167939,0.36638950044240476,Healthcare,,1.068627450980392,4813105000.0,0.9275245611209535,-0.0026644418142806048,1172041000.0,0.24351037428022035,0.05562517436458332,-2413739000.0,-1.822680160803206,4.377700871267093,15.91078392312036,1.05946,True,
SCCO,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,182.97,247.0095,146.376,High,0.8413721331932386,182.97,184.17,177.6,143.4206,112.47335000000001,6.256792857142857,251350715.09100002,1.2453170916695824,0.6515719172503603,0.1396449704142011,0.3044129179439652,0.355935971542908,0.8634280476626948,0.9191315292636877,0.38045934187150604,Basic Materials,,0.37345417123673474,12334600000.0,0.5367305243833832,0.027104601463759037,3480300000.0,0.2821575081478118,0.023567990402511344,3483200000.0,0.49223465797953214,11.972064793345549,21.360574761495236,0.09508,False,
GOOG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,333.16,449.7660000000001,266.528,High,0.8377998305415726,333.16,338.13,331.29,309.0062,226.4766,6.796407142857142,6026990294.400499,0.8675707629982258,2.356389214536918,0.021931842581516037,0.08263737692132711,0.29624153762353145,0.7166117065127782,0.743836691965454,0.2874027161382711,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018445886798131788,10623000000.0,0.07317425798267703,10.344189713461503,27.539849531927747,0.60659003,True,
GOOGL,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,332.78,449.253,266.224,High,0.8370652436113933,332.78,337.69,330.74,308.3118,225.49885000000003,6.88461428571428,9121071919.187,0.9897860372704246,2.2643836823401675,0.022554080629301865,0.08549434060736538,0.29713506139154156,0.7226420954550159,0.754613518928609,0.29259121345982264,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.01842189615688051,10623000000.0,0.07317425798267703,10.357660842727322,27.575619093717208,0.81198996,True,
AZN,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,93.99,126.8865,75.192,High,0.8369109885066279,93.99,95.36,93.41,90.74340000000001,78.7008,1.7996428571428567,503880034.141,1.691005697655486,2.6111283804787173,-0.00021274332517828842,0.02889983579638744,0.12066293072612355,0.29355904211395534,0.4378155117026157,0.21013278186528253,Healthcare,,0.6875000000000002,58127000000.0,0.8156145085906129,-0.011392032366863591,9567000000.0,0.1645878851480379,0.03283912989197151,24489000000.0,1.1995003918495297,5.01194415593442,15.469155463949843,0.16822,False,
IVZ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,29.39,39.676500000000004,23.512,High,0.8359888329069142,29.39,29.45,28.39,25.6798,20.3233,0.7031428571428577,141438918.851,0.9913905196261079,1.0770784247728047,0.039617969579059054,0.12908182865923923,0.28677758318739066,0.3475469967904632,0.7726176115802172,0.2898128765250518,Financial Services,,0.43478260869565216,6278100000.0,0.34168495488905143,-0.01645992994456852,1325700000.0,0.2111626128924356,0.10090506268117455,100800000.0,0.0801590436858136,2.0926860088243258,10.527945681992636,0.95686996,True,
