ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,r120,r252,volatility60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate
JNJ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,209.72,283.122,167.776,High,0.8695047231012939,209.72,209.9,203.85,202.1414,175.43745,3.1189142857142826,1603009319.7540002,1.5281374043415943,2.5396751632316397,0.026479369585433954,-0.0013808866244464646,0.09703405346027094,0.2488536890370987,0.4740985450200321,0.16710138910096642,Healthcare,,0.5035460992907803,92149000000.0,0.6956195557037469,0.020231479988282897,18679000000.0,0.20270431583630857,0.03634650108110113,27564000000.0,0.863479735308734,5.576996679377964,16.96255463878225,0.75038004,True,
MNST,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,77.5,104.625,62.0,High,0.8602217378579645,77.5,78.09,77.13,73.5504,65.39552499999999,1.177357142857142,365297717.59025,1.037712390366989,1.034350657642705,0.024183956653891947,0.06911298110084152,0.1289147851420247,0.30055378419197853,0.501937984496124,0.2154654558408598,Consumer Defensive,,0.3947368421052632,7975331000.0,0.5573093008680835,-0.0011600389059212013,1944515000.0,0.24381621276910012,0.025713804980486955,-2093880000.0,-0.8417002435606868,9.48191887408811,30.398392343048044,0.69646,True,
AMG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,312.29,421.59150000000005,249.83200000000002,High,0.8580266943518731,312.29,313.2399,303.7555,273.329,220.2385,7.187257142857151,127109072.38400002,0.8530415282572075,0.3032500010375297,0.0287248410580756,0.11468446601941751,0.30785660440572915,0.49635840919980856,0.7274587896891249,0.28224842833328173,Financial Services,,0.39634146341463417,2042100000.0,0.5198863636363636,0.004516192160304411,924000000.0,0.45247539297781697,0.10429540903998437,1895500000.0,3.0425361155698236,4.338401825571715,17.263162709470304,0.9818,True,
NYT,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,70.53,95.2155,56.42400000000001,High,0.8561033398155486,70.53,71.355,70.185,65.7586,57.72935,0.9896428571428574,122555086.44600001,0.7887870558991903,1.9054242002781703,0.005990586221651606,0.04103321033210339,0.2856361647830843,0.3195509822263798,0.3576515880654474,0.19084418099428319,Communication Services,,-0.3333333333333333,2749233000.0,0.5019056221203417,-0.0029676539224100518,536521000.0,0.19515297539350066,0.046359067706971104,-212084000.0,-0.42461043728188075,4.20959663440676,23.170467224120056,0.9927,True,
INCY,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,106.33,143.5455,85.06400000000001,High,0.8515498880268022,106.33,106.94,104.7,101.86,80.502275,3.0320714285714305,221256608.24650002,0.8130152755407998,5.307685457298074,0.044601630808527304,0.1064516129032258,0.20623936471922844,0.5432510885341073,0.4539860522357446,0.36088713292397967,Healthcare,,1.068627450980392,4813105000.0,0.9275245611209535,-0.0026644418142806048,1172041000.0,0.24351037428022035,0.056848752254437876,-2413739000.0,-1.822680160803206,4.283477906258018,15.568329908800923,1.05859,True,
GOOG,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,332.73,449.18550000000005,266.184,High,0.8420141229848536,332.73,334.44,325.51,305.845,223.82895,6.255692857142866,6037678787.5155,1.24337136768668,0.5113024757804029,0.04856296483045508,0.060663053873127204,0.3218783520718287,0.7319764718130237,0.7029018885306313,0.286106780125334,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018042762373642003,10623000000.0,0.07317425798267703,10.575307068924994,28.153529822847737,0.60671,True,
SCCO,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,176.0,237.60000000000002,140.8,High,0.8417191719525247,176.0,177.39,172.53,141.0126,111.20755000000001,5.707864285714288,217582048.5105,1.9696274268146836,0.7835841930210194,0.13997020532417914,0.1921696132222448,0.3343442001516299,0.7750882501260714,0.8410041841004186,0.3863330388621559,Basic Materials,,0.37345417123673474,12334600000.0,0.5367305243833832,0.027104601463759037,3480300000.0,0.2821575081478118,0.024339547942227726,3483200000.0,0.49223465797953214,11.592553354628443,20.699053636022782,0.094919994,False,
GOOGL,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,331.86,448.011,265.488,High,0.8405998302286143,331.86,334.04,325.0,305.1478,222.83195,6.312471428571423,9079650815.7455,1.16997264019175,0.6526164531193889,0.04839830669109757,0.062189930544441996,0.3219933872445524,0.7343994982753215,0.7110595514307814,0.2911818334262346,Communication Services,,0.33488372093023266,385477000000.0,0.5957927031833193,0.005396049822506632,73552000000.0,0.19080775247291018,0.018009659798248836,10623000000.0,0.07317425798267703,10.594744965224903,28.20514279597249,0.81198996,True,
AZN,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,93.63,126.40050000000001,74.904,High,0.8398500526213241,93.63,95.18,93.41,89.97579999999999,78.37724999999999,1.5689285714285706,462693852.74700004,2.146802193244165,2.9841467205471033,0.02641964481473358,0.03699191494074627,0.10373688553577742,0.3284619750283766,0.406278161610093,0.20328856411338705,Healthcare,,0.6875000000000002,58127000000.0,0.8156145085906129,-0.011392032366863591,9567000000.0,0.1645878851480379,0.03287061529732166,24489000000.0,1.1995003918495297,5.007143421542485,15.45548715047022,0.16778,False,
IVZ,Buy,1+ year,Long-term compounding: trend + FCF-positive names with stable margins and sane leverage/valuations.,28.76,38.82600000000001,23.008000000000003,High,0.8308164793828678,28.76,29.05,28.12,25.376199999999997,20.12315,0.609571428571429,131154327.18499999,1.346335751653562,3.1975765735442585,0.02130681818181812,0.06518518518518523,0.21864406779661016,0.35341176470588254,0.6799065420560748,0.28756157205960137,Financial Services,,0.43478260869565216,6278100000.0,0.34168495488905143,-0.01645992994456852,1325700000.0,0.2111626128924356,0.10395744169628161,100800000.0,0.0801590436858136,2.0312409525174813,10.221179719222464,0.95348,True,
